RetainedTxp	DuplicateTxp
Fusarium216|800235	Fusre1|591099
Root1298|482	Root1312|482
Root1298|482	Root74|482
Root1298|482	Root954|5714
Root423|134	Root558|137
Denna1|447400	Denna1|447434
Fusarium216|4500293	Fusre1|541194
Root423|733	Root558|734
Fusarium13|2300513	Fusarium226|3000472
Root1298|3388	Root1312|3733
Root1298|3388	Root74|3036
Root1298|3388	Root954|1130
Root423|2401	Root558|1257
Root1298|16	Root1312|16
Root1298|16	Root74|16
Root1298|16	Root954|5248
Fusarium216|1800299	Fusre1|688663
Fusarium216|1001465	Fusre1|497875
Root423|1881	Root558|2933
Plecto143|370071	Plecuc1|238911
Fusarium216|6001102	Fusre1|556760
Fusarium216|800842	Fusre1|504743
Fusarium216|1100616	Fusre1|592424
Fusarium216|3569300574	Fusre1|540025
Root1298|5447	Root1312|5193
Root1298|5447	Root74|4871
Root1298|5447	Root954|5126
Root1298|4662	Root1312|4408
Root1298|4662	Root74|3925
Root1298|4662	Root954|350
Root1298|6241	Root1312|6102
Root1298|6241	Root423|3837
Root1298|6241	Root558|5596
Root1298|6241	Root74|5353
Root1298|6241	Root954|732
Fusarium13|14270002140	Fusarium226|210002118
Root149|2925	Root564|4648
Fusarium13|2300686	Fusarium226|3000648
Fusarium216|356820074	Fusre1|689012
Root1298|6458	Root1312|6568
Root1298|6458	Root423|5400
Root1298|6458	Root558|991
Root1298|6458	Root74|6448
Root1298|6458	Root954|3285
Fusarium13|3800100	Fusarium226|3700223
Root423|1800	Root558|2852
Fusarium216|3000542	Fusre1|506508
Fusarium216|5300151	Fusre1|694215
Fusarium13|1427300550	Fusarium226|700674
Fusarium216|800285	Fusre1|271394
Fusarium13|1630087	Fusarium226|610029
Root1298|3453	Root1312|3798
Root1298|3453	Root74|3101
Root1298|3453	Root954|1065
Fusarium216|180049	Fusre1|593117
Root423|4927	Root558|4588
Root1298|4804	Root1312|4550
Root1298|4804	Root74|4068
Root1298|4804	Root954|6902
Fusarium216|7100137	Fusre1|584760
Fusarium13|15800356	Fusarium226|207001502
Fusarium216|4500164	Fusre1|573232
Root423|4340	Root558|4337
Plecto143|744900184	Plecuc1|308618
Fusarium216|800875	Fusre1|561388
Plecto143|14040053	Plecuc1|298922
Fusarium216|450051	Fusre1|540966
Root1298|4256	Root1312|5894
Root1298|4256	Root74|6407
Root1298|4256	Root954|6201
Fusarium13|1427000727	Fusarium226|21000730
Plecto143|510003	Plecto143|3770090
Root423|2485	Root558|1341
Fusarium216|3000516	Fusre1|505948
Root423|3289	Root558|1857
Plecto143|741800163	Plecuc1|258330
Fusarium216|710024	Fusre1|584646
Fusarium13|3001549	Fusarium226|10001467
Fusarium13|1427500135	Fusarium226|500351
Fusarium216|4800494	Fusre1|599690
Plecto143|127200100	Plecuc1|50426
Fusarium13|3001390	Fusarium226|10001310
Root1298|3438	Root1312|3783
Root1298|3438	Root423|3041
Root1298|3438	Root558|2383
Root1298|3438	Root74|3086
Root1298|3438	Root954|1080
Fusarium216|356850049	Fusre1|530596
Root1298|3565	Root1312|3910
Root1298|3565	Root74|3211
Root1298|3565	Root954|955
Fusarium216|530082	Fusre1|651173
Fusarium13|3800427	Fusarium226|3700545
Root1298|3887	Root1312|6511
Root1298|3887	Root74|5933
Root1298|3887	Root954|2727
Fusarium216|3568200583	Fusre1|566742
Fusarium13|4300655	Fusarium226|3100517
Plecto143|7514002	Plecto143|1788003
Root1298|3821	Root74|6000
Root1298|3821	Root954|2793
Fusarium216|3568500584	Fusre1|657264
Root1298|5119	Root1312|4865
Root1298|5119	Root74|4542
Root1298|5119	Root954|4024
Root423|1381	Root558|3942
Fuseq1|331589	Fuseq1|351746
Fusarium216|400057	Fusre1|582884
Verdah1|333317	Verdah1|396775
Root1298|6662	Root1312|6717
Root1298|6662	Root74|6653
Root1298|6662	Root954|3365
Root423|6126	Root558|3168
Plecto143|700057	Plecuc1|281746
Fusarium216|1100105	Fusre1|104344
Fusarium216|180039	Fusre1|538284
Fusarium216|35680001361	Fusre1|590169
Fusarium13|1427000575	Fusarium226|21000582
Plecto143|32220013	Plecuc1|274307
Root559|1300	Root667|1908
Fusarium13|14273001505	Fusarium226|7001671
Fusarium13|20001152	Fusarium226|180083
Plecto143|6070056	Plecuc1|270532
Fusarium216|4800394	Fusre1|623357
Fusarium216|3568200170	Fusre1|511121
Fusarium216|3568200656	Fusre1|642974
Fusarium216|1800737	Fusre1|537638
Fusarium13|1427000660	Fusarium226|21000662
Root1298|2806	Root1312|3024
Root1298|2806	Root74|2727
Root1298|2806	Root954|1264
Fusarium216|4100323	Fusre1|589172
Fusarium13|2000510	Fusarium226|1800712
Fusarium13|3800290	Fusarium226|3700410
Root1298|2637	Root1312|2856
Root1298|2637	Root74|2559
Root1298|2637	Root954|125
Fusarium13|20001025	Fusarium226|1800209
Fusarium13|2300794	Fusarium226|3000754
Fusarium216|3568000165	Fusre1|149659
Root1298|5730	Root1312|3603
Root1298|5730	Root423|3963
Root1298|5730	Root74|5224
Root1298|5730	Root954|531
Plecto143|7516005	Plecto143|1120005
Fusarium13|1400755	Fusarium226|21600640
Root423|1944	Root558|2996
Fusarium216|100127	Fusre1|547728
Root1298|874	Root1312|873
Root1298|874	Root74|875
Root1298|874	Root954|2385
Root1298|5866	Root1312|2594
Root1298|5866	Root74|5514
Root1298|5866	Root954|4336
Root423|1749	Root558|2801
Plecto143|7623002	Plecto143|3958002
Plecto143|7623002	Plecto143|3958003
Plecto143|7623002	Plecto143|3958006
Plecto143|7623002	Plecto143|3958007
Plecto143|7623002	Plecto143|7582001
Plecto143|7623002	Plecto143|85851003
Plecto143|7623002	Plecto143|85851002
Plecto143|7623002	Plecto143|7610001
Plecto143|7623002	Plecto143|7580002
Plecto143|7623002	Plecto143|4084006
Plecto143|7623002	Plecto143|4084003
Plecto143|7623002	Plecto143|4084002
Plecto143|7623002	Plecto143|7629003
Plecto143|7623002	Plecto143|7629002
Plecto143|7623002	Plecto143|74660012
Plecto143|7623002	Plecto143|74660011
Plecto143|7623002	Plecto143|3948005
Plecto143|7623002	Plecto143|3948004
Plecto143|7623002	Plecto143|2541003
Plecto143|7623002	Plecto143|2541009
Plecto143|7623002	Plecto143|7466007
Plecto143|7623002	Plecto143|7466008
Plecto143|7623002	Plecto143|4259002
Plecto143|7623002	Plecto143|7466004
Plecto143|7623002	Plecto143|7466001
Plecto143|7623002	Plecto143|7466003
Plecto143|7623002	Plecto143|3960003
Plecto143|7623002	Plecto143|3960002
Plecto143|7623002	Plecto143|3960005
Plecto143|7623002	Plecto143|4182002
Plecto143|7623002	Plecto143|7624001
Plecto143|7623002	Plecto143|3955003
Plecto143|7623002	Plecto143|3955002
Plecto143|7623002	Plecto143|7499001
Plecto143|7623002	Plecto143|2541006
Plecto143|7623002	Plecto143|7497002
Plecto143|7623002	Plecto143|3948001
Plecto143|7623002	Plecto143|7609008
Plecto143|7623002	Plecto143|7498003
Plecto143|7623002	Plecto143|7498002
Plecto143|7623002	Plecto143|7485003
Plecto143|7623002	Plecto143|7485002
Plecto143|7623002	Plecto143|7485006
Plecto143|7623002	Plecto143|7486001
Plecto143|7623002	Plecto143|7609001
Plecto143|7623002	Plecto143|7609003
Plecto143|7623002	Plecto143|7609006
Plecto143|7623002	Plecto143|7609009
Plecto143|7623002	Plecto143|7628003
Fusarium216|600318	Fusre1|685916
Plecto143|74800041	Plecto143|3500002
Plecto143|74800041	Plecto143|3500005
Plecto143|74800041	Plecto143|3500009
Root1298|5082	Root1312|4828
Root1298|5082	Root74|4505
Root1298|5082	Root954|3986
Root423|4050	Root558|5092
Root1298|6406	Root1312|6351
Root1298|6406	Root74|5002
Root1298|6406	Root954|6480
Fusarium216|4800591	Fusre1|528479
Fusarium216|600101	Fusre1|502077
Fusarium216|1001085	Fusre1|588534
Fusre1|698600	Fusre1|744460
Fusarium13|17001026	Fusarium226|207001012
Root1298|5516	Root1312|5262
Root1298|5516	Root74|4940
Root1298|5516	Root954|5195
Root423|6086	Root558|3208
Fusarium216|100140	Fusre1|497883
Root1298|651	Root1312|650
Root1298|651	Root74|652
Root1298|651	Root954|2605
Fusarium13|14275001513	Fusarium226|5001719
Fusarium13|14273001615	Fusarium226|7001780
Fusarium216|2200717	Fusre1|511473
Root423|4570	Root558|1155
Fusarium216|2200255	Fusre1|539795
Fusarium216|2800486	Fusre1|101833
Fusarium13|3001162	Fusarium226|10001079
Fusarium13|2600669	Fusarium226|4000415
Plecto143|60700122	Plecto143|342003
Plecto143|60700122	Plecto143|3420011
Fusarium13|1427500489	Fusarium226|500707
Root1298|2888	Root1312|3106
Root1298|2888	Root74|2809
Root1298|2888	Root954|1346
Root423|3838	Root558|5597
Root149|2891	Root564|4614
Root423|5062	Root558|6156
Fusarium13|1400455	Fusarium226|21600335
Root423|3306	Root558|1840
Root423|6833	Root558|6741
Root1298|6096	Root1312|6214
Root1298|6096	Root74|1435
Root1298|6096	Root954|3464
Fusarium216|500057	Fusarium226|540057
Plecto143|74890034	Plecto143|2697009
Plecto143|74890034	Plecuc1|137303
Fusarium13|4300915	Fusarium226|3100261
Fusarium216|800409	Fusre1|560128
Root423|716	Root558|717
Plecto143|7478006	Plecto143|7477009
Plecto143|7478006	Plecto143|1036004
Plecto143|7478006	Plecto143|1036002
Fusarium13|14270001339	Fusarium226|210001337
Mictri1|316149	Mictri1|316180
Mictri1|316149	Mictri1|316181
Mictri1|316149	Mictri1|316258
Mictri1|316149	Mictri1|316298
Root423|4942	Root558|4603
Root423|285	Root558|288
Fusarium216|3568000566	Fusre1|684371
Root1298|3780	Root1312|6405
Root1298|3780	Root74|6040
Root1298|3780	Root954|2833
Fusarium13|14275001065	Fusarium226|5001266
Root1298|6745	Root1312|6804
Root1298|6745	Root74|6783
Root1298|6745	Root954|3202
Fusarium13|300654	Fusarium226|1000579
Fusarium13|14275001492	Fusarium226|5001697
Plecto143|11930078	Plecto143|7664007
Plecto143|11930078	Plecto143|7664002
Root1298|2992	Root1312|3210
Root1298|2992	Root74|2913
Root1298|2992	Root954|1450
Root1298|663	Root1312|662
Root1298|663	Root74|664
Root1298|663	Root954|2593
Root1298|5820	Root74|5468
Root559|2186	Root667|259
Fusarium226|5001125	Fusarium226|5001156
Fusarium226|5001125	Fusarium226|3100965
Fusarium13|2600470	Fusarium226|4000608
Fusarium13|4300893	Fusarium226|3100284
Plecto143|367009	Plecuc1|129075
Plecto143|200054	Plecuc1|328232
Plecto143|3150040	Plecuc1|341060
Root1298|1108	Root1312|1106
Root1298|1108	Root423|672
Root1298|1108	Root558|673
Root1298|1108	Root74|1143
Root1298|1108	Root954|5926
Ilyeu1|625404	Neora1|825514
Plecto143|12720042	Plecuc1|274799
Plecto143|85795009	Plecto143|85795002
Root423|2593	Root558|1447
Fusarium216|1800184	Fusre1|593001
Fusarium13|14275001471	Fusarium226|5001674
Root1298|1557	Root1312|1612
Root1298|1557	Root74|1733
Root1298|1557	Root954|1764
Fusarium13|2600476	Fusarium226|4000602
Root1298|1954	Root1312|2009
Root1298|1954	Root74|1960
Root1298|1954	Root954|4800
Root1298|5572	Root1312|5318
Root1298|5572	Root423|5063
Root1298|5572	Root74|5069
Root1298|5572	Root954|3180
Plecto143|748900136	Plecto143|794006
Fusarium216|3569300443	Fusre1|540145
Fusarium216|3568000704	Fusre1|534024
Root1298|5329	Root1312|5075
Root1298|5329	Root74|4752
Root1298|5329	Root954|5007
Root1298|6837	Root1312|6852
Root1298|6837	Root74|6832
Root1298|6837	Root954|4225
Root1298|5970	Root1312|5937
Root1298|5970	Root74|6106
Root1298|5970	Root954|6658
Root1298|6387	Root1312|6332
Root1298|6387	Root423|5711
Root1298|6387	Root558|4885
Root1298|6387	Root74|5021
Root1298|6387	Root954|6499
Plecto143|200215	Plecto143|4285009
Fusarium216|4100396	Fusre1|683929
Fusarium216|600844	Fusre1|534901
Plecto143|74120087	Plecuc1|259913
Root1298|5159	Root1312|4905
Root1298|5159	Root74|4582
Root1298|5159	Root954|4065
Fusarium13|2000959	Fusarium226|1800273
Fusarium216|4500450	Fusre1|515691
Plecto143|857400041	Plecto143|2260007
Plecto143|857400041	Plecto143|857400036
Fusarium216|2200419	Fusre1|568702
Ilyeu1|506775	Ilyeu1|637216
Root423|3659	Root558|4475
Fusarium13|1400110	Fusarium226|20900257
Root1298|3299	Root1312|3644
Root1298|3299	Root74|2947
Root1298|3299	Root954|1219
Fusarium216|600846	Fusre1|635519
Fusarium216|1100408	Fusre1|576413
Fusarium216|3568000915	Fusre1|555613
Root423|5915	Root558|3412
Fusarium216|1800124	Fusre1|508662
Fusre1|658188	Fusre1|658246
Fusarium216|800110	Fusre1|504874
Fusarium13|14275001430	Fusarium226|5001633
Fusarium13|2600404	Fusarium226|4000675
Root1298|3197	Root1312|3413
Root1298|3197	Root74|3508
Root1298|3197	Root954|2199
Fusarium216|6600126	Fusre1|525397
Root423|5449	Root558|6042
Root1298|746	Root1312|745
Root1298|746	Root74|747
Root1298|746	Root954|2512
Root1298|3919	Root1312|5759
Root1298|3919	Root74|5900
Root1298|3919	Root954|3919
Root1298|3272	Root1312|3488
Root1298|3272	Root74|3583
Root1298|3272	Root954|2274
Root1298|3872	Root1312|6496
Root1298|3872	Root74|5948
Root1298|3872	Root954|2742
Verdah1|202666	Verdah1|238212
Plecto143|85718003	Plecto143|1033004
Plecto143|85718003	Plecto143|85717005
Root1298|5356	Root1312|5102
Root1298|5356	Root74|4779
Root1298|5356	Root954|5034
Fusarium13|3100194	Fusarium226|3400192
Root149|2926	Root564|4649
Plecto143|3140039	Plecuc1|272351
Plecto143|7604003	Plecto143|7603006
Fusarium216|3568000211	Fusre1|533568
Root1298|4438	Root1312|4185
Root1298|4438	Root74|3701
Root1298|4438	Root954|2972
Fusarium13|1427300253	Fusarium226|700384
Cylol1|534377	Cylol1|589206
Root423|886	Root558|1561
Root1298|5784	Root1312|3549
Root1298|5784	Root74|5278
Root1298|5784	Root954|585
Root1298|2364	Root1312|2464
Root1298|2364	Root74|2368
Root1298|2364	Root954|2003
Root423|835	Root558|1510
Root1298|6217	Root1312|6079
Root1298|6217	Root74|5377
Root1298|6217	Root954|708
Fusarium13|14270001066	Fusarium226|210001064
Fusarium13|1427000845	Fusarium226|21000848
Root423|3077	Root558|2419
Fusarium13|17001340	Fusarium226|20900173
Fusarium216|4800436	Fusre1|543822
Fusarium216|600683	Fusre1|535047
Root1298|3014	Root1312|3232
Root1298|3014	Root74|2935
Root1298|3014	Root954|1472
Root423|4661	Root558|1064
Fusarium216|356930051	Fusre1|396570
Plecto143|245006	Plecto143|987003
Fusarium13|14275001133	Fusarium226|5001332
Fusarium216|2800576	Fusre1|585719
Fusarium216|800830	Fusre1|536419
Fusarium216|71006	Fusre1|584615
Fusarium216|1100550	Fusre1|518198
Fusarium216|1001374	Fusre1|39454
Fusarium216|3000166	Fusre1|507251
Plecto143|780020	Plecuc1|329669
Fusarium216|4500464	Fusre1|595572
Root423|2756	Root558|2098
Fusarium13|2300225	Fusarium226|3000186
Root1298|408	Root1312|408
Root1298|408	Root74|408
Root1298|408	Root954|5640
Fusarium13|4300374	Fusarium226|3100803
Plecto143|5480048	Plecto143|662002
Root1298|3546	Root1312|3891
Root1298|3546	Root74|3192
Root1298|3546	Root954|974
Ilyeu1|565255	Ilyeu1|662309
Fusarium13|1427000325	Fusarium226|21000338
Fusarium216|3568000532	Fusre1|499980
Fusarium216|35680001092	Fusre1|684869
Fusarium216|740039	Fusre1|696819
Plecto143|2092009	Plecto143|74750010
Plecto143|2092009	Plecuc1|237091
Root423|4668	Root558|1057
Plecto143|7508003	Plecto143|7508002
Plecto143|74260012	Plecuc1|112669
Root423|1508	Root558|5175
Fusarium13|2000647	Fusarium226|1800576
Root423|494	Root558|496
Root423|2766	Root558|2108
Root1298|2643	Root1312|2862
Root1298|2643	Root74|2565
Root1298|2643	Root954|119
Root1298|1676	Root1312|1731
Root1298|1676	Root74|4400
Root1298|1676	Root954|6734
Fusarium13|2300429	Fusarium226|3000386
Root1298|4649	Root1312|4395
Root1298|4649	Root74|3912
Root1298|4649	Root954|363
Root1298|3404	Root1312|3749
Root1298|3404	Root74|3052
Root1298|3404	Root954|1114
Fusarium216|35680001151	Fusre1|501280
Root423|2492	Root558|1348
Verdah1|212541	Verdah1|220293
Fusarium13|1427500873	Fusarium226|5001079
Fusarium216|1100684	Fusre1|592376
Root1298|1304	Root1312|1302
Root1298|1304	Root74|1339
Root1298|1304	Root954|6122
Fusarium216|5800168	Fusre1|695675
Fusarium216|800777	Fusre1|284187
Fusarium13|2600844	Fusarium226|4000242
Root1298|6598	Root1312|1346
Root1298|6598	Root74|1383
Root1298|6598	Root954|3592
Fusarium216|600132	Fusre1|559314
Root423|2803	Root558|2145
Root423|4749	Root558|3482
Root278|1548	Root423|6365
Root559|1085	Root667|1616
Root559|3098	Root667|3456
Fusarium13|3800511	Fusarium226|3700622
Cylol1|532514	Cylol1|534410
Root1298|4595	Root1312|4341
Root1298|4595	Root423|4077
Root1298|4595	Root558|5639
Root1298|4595	Root74|3858
Root1298|4595	Root954|417
Root1298|4886	Root1312|4631
Root1298|4886	Root74|4149
Root1298|4886	Root954|4433
Plecto143|3260067	Plecuc1|107408
Root1298|5019	Root1312|4764
Root1298|5019	Root74|4282
Root1298|5019	Root954|4566
Root1298|3585	Root1312|3930
Root1298|3585	Root74|3231
Root1298|3585	Root954|935
Fusarium13|1700622	Fusarium226|20700614
Fusarium13|1400541	Fusarium226|21600423
Fusarium216|4800253	Fusre1|597801
Root1298|81	Root1312|81
Root1298|81	Root74|81
Root1298|81	Root954|5313
Root1433D1|3069	Root322|3390
Root1298|1679	Root1312|1734
Root1298|1679	Root74|4397
Root1298|1679	Root954|6737
Root423|356	Root558|359
Root423|1447	Root558|5238
Plecto143|2670011	Plecuc1|144183
Fusarium13|1427300434	Fusarium226|700560
Root423|4557	Root558|1168
Plecto143|780041	Plecuc1|257588
Fusarium13|2600701	Fusarium226|4000382
Fusarium13|2000664	Fusarium226|1800560
Fusarium216|600153	Fusre1|503310
Root1298|4420	Root1312|4167
Root1298|4420	Root74|3683
Root1298|4420	Root954|2990
Root1433D1|1815	Root322|574
Root1298|2532	Root1312|2751
Root1298|2532	Root74|2454
Root1298|2532	Root954|230
Root1298|795	Root1312|794
Root1298|795	Root74|796
Root1298|795	Root954|2463
Root1298|1681	Root1312|1736
Root1298|1681	Root74|4395
Root1298|1681	Root954|6739
Root423|1319	Root558|3880
Root423|3805	Root558|5552
Root1298|5288	Root1312|5034
Root1298|5288	Root74|4711
Fusarium216|610042	Fusre1|576779
Root1298|6885	Root1312|6900
Root1298|6885	Root74|978
Root1298|6885	Root954|6351
Root423|3089	Root558|2431
Root559|3507	Root667|2835
Fusarium216|100780	Fusre1|549354
Root1433D1|1486	Root322|239
Fusarium13|3800627	Fusarium226|3700737
Plecto143|25860013	Plecto143|700019
Plecto143|25860013	Plecto143|2586002
Plecto143|25860013	Plecto143|3562002
Ilyeu1|536012	Neora1|593004
Fusarium216|780051	Fusre1|586574
Fusarium216|2800278	Fusre1|574915
Plecto143|8190014	Plecto143|85895002
Plecto143|8190014	Plecuc1|260925
Fusarium13|14001443	Fusarium226|500212
Fusarium216|480080	Fusre1|579745
Fusarium13|142790041	Fusarium226|50069
Fusarium13|1700725	Fusarium226|20700716
Fusarium13|3800333	Fusarium226|3700454
Fusarium216|3568200725	Fusre1|354256
Root1298|5410	Root1312|5156
Root1298|5410	Root74|4833
Root1298|5410	Root954|5088
Fusarium216|100535	Fusre1|496987
Fusarium216|2600145	Fusre1|691297
Fusarium216|2600645	Fusre1|595215
Fusarium216|2200764	Fusre1|567809
Fusarium216|100558	Fusre1|682573
Fusarium216|100916	Fusre1|497310
Fusarium13|14270001505	Fusarium226|210001492
Fusarium216|3568000224	Fusre1|553242
Fusarium13|14270001301	Fusarium226|210001297
Root423|4915	Root558|4576
Root1433D1|1071	Root322|1998
Fusarium216|2400728	Fusre1|520924
Fusarium216|35680001215	Fusre1|556447
Root1298|926	Root1312|925
Root1298|926	Root74|927
Root1298|926	Root954|2333
Root149|2928	Root564|4651
Plecto143|7476007	Plecto143|2515003
Fusarium216|600188	Fusre1|253529
Neora1|594216	Neora1|596126
Fusarium216|710045	Fusre1|743814
Root1298|2772	Root1312|2990
Root1298|2772	Root74|2693
Root1298|2772	Root954|1230
Fusarium216|800425	Fusre1|536034
Fusarium216|2400847	Fusre1|694364
Fusarium216|180073	Fusre1|538253
Fusarium216|356930045	Fusre1|512929
Plecto143|2030012	Plecuc1|335733
Fusarium13|3100804	Fusarium226|3400822
Fusarium216|6100107	Fusre1|576856
Fusarium13|14270001917	Fusarium226|210001901
Fusarium216|3568500228	Fusre1|581388
Plecto143|74230043	Plecuc1|76507
Plecto143|3772004	Plecto143|857030025
Root1298|5013	Root1312|4758
Root1298|5013	Root74|4276
Root1298|5013	Root954|4560
Fusarium13|1427500597	Fusarium226|500813
Fusarium216|180048	Fusre1|507533
Root1298|2380	Root1312|2480
Root1298|2380	Root423|1190
Root1298|2380	Root558|3752
Root1298|2380	Root74|2384
Root1298|2380	Root954|2019
Fusarium216|1001529	Fusre1|533019
Root423|4297	Root558|4297
Plecto143|22020014	Plecto143|2563004
Fusarium216|1800117	Fusre1|538216
Fusarium13|17001431	Fusarium226|3100148
Fusarium216|3569300188	Fusre1|391465
Fusarium13|1400926	Fusarium226|21600807
Verdah1|151964	Verdah1|527122
Fusarium216|100877	Fusre1|498529
Root1298|2037	Root1312|2092
Root1298|2037	Root423|1734
Root1298|2037	Root558|2786
Root1298|2037	Root74|2043
Root1298|2037	Root954|4717
Fusarium216|2400469	Fusre1|579107
Dacma1|669452	Dacma1|669502
Plecto143|640078	Plecuc1|271777
Root1298|1410	Root1312|1465
Root1298|1410	Root74|1586
Root1298|1410	Root954|1618
Plecto143|85815005	Plecto143|7506003
Fusarium13|14273001399	Fusarium226|7001567
Fusarium216|100605	Fusre1|532179
Root1298|3258	Root1312|3474
Root1298|3258	Root74|3569
Root1298|3258	Root954|2260
Fusarium13|1427000741	Fusarium226|21000744
Plecto143|4518002	Plecto143|4518003
Plecto143|4518002	Plecto143|74780020
Fusarium13|1700607	Fusarium226|20700599
Root1298|883	Root1312|882
Root1298|883	Root74|884
Root1298|883	Root954|2376
Plecto143|83600165	Plecuc1|275427
Verdah1|102340	Verdah1|220047
Fusarium216|4100267	Fusre1|498372
Root1298|1520	Root1312|1575
Root1298|1520	Root74|1696
Root1298|1520	Root954|1727
Fusarium13|4300101	Fusarium226|31001081
Root1298|3447	Root1312|3792
